,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,titleId,ordering_x,title,region,language,types,attributes,isOriginalTitle,Rank,Genre,Budget,Running Time,Gross,Theaters,Total Gross,Release Date,Distributor,Estimated,Year,ordering_y,nconst,category,job,characters,primaryName,birthYear,deathYear,primaryProfession,knownForTitles
4854,tt6977338,movie,Good Boys,Good Boys,0.0,2019.0,,90.0,"Adventure,Comedy",tt6977338,27.0,Good Boys,US,,imdbDisplay,,0.0,34.0,-,-,-,"$83,140,306",3458,"$83,140,306",Aug 16,Universal Pictures,False,2019.0,3.0,nm4054776,actor,,"[""Thor""]",Brady Noon,,,actor,tt7939768
4855,tt6977338,movie,Good Boys,Good Boys,0.0,2019.0,,90.0,"Adventure,Comedy",tt6977338,27.0,Good Boys,US,,imdbDisplay,,0.0,34.0,-,-,-,"$83,140,306",3458,"$83,140,306",Aug 16,Universal Pictures,False,2019.0,4.0,nm1094137,actress,,"[""Hannah""]",Molly Gordon,1995.0,,actress,"tt0374536,tt6977338,tt0277027,tt1489887"
4856,tt2140571,movie,The Broken Hearts Gallery,The Broken Hearts Gallery,0.0,2020.0,,109.0,"Comedy,Romance",tt2140571,18.0,The Broken Hearts Gallery,US,,imdbDisplay,,0.0,56.0,-,-,-,"$4,067,442",2221,"$4,067,442",Sep 11,TriStar Pictures,False,2020.0,4.0,nm1094137,actress,,"[""Amanda""]",Molly Gordon,1995.0,,actress,"tt0374536,tt6977338,tt0277027,tt1489887"
4857,tt6977338,movie,Good Boys,Good Boys,0.0,2019.0,,90.0,"Adventure,Comedy",tt6977338,27.0,Good Boys,US,,imdbDisplay,,0.0,34.0,-,-,-,"$83,140,306",3458,"$83,140,306",Aug 16,Universal Pictures,False,2019.0,5.0,nm1969144,director,,,Gene Stupnitsky,1977.0,,"producer,writer,miscellaneous","tt1284575,tt0386676,tt6977338,tt1045778"
4858,tt6977338,movie,Good Boys,Good Boys,0.0,2019.0,,90.0,"Adventure,Comedy",tt6977338,27.0,Good Boys,US,,imdbDisplay,,0.0,34.0,-,-,-,"$83,140,306",3458,"$83,140,306",Aug 16,Universal Pictures,False,2019.0,6.0,nm1072409,writer,written by,,Lee Eisenberg,,,"producer,writer,miscellaneous","tt8000674,tt1045778,tt1284575,tt0386676"
4859,tt6977338,movie,Good Boys,Good Boys,0.0,2019.0,,90.0,"Adventure,Comedy",tt6977338,27.0,Good Boys,US,,imdbDisplay,,0.0,34.0,-,-,-,"$83,140,306",3458,"$83,140,306",Aug 16,Universal Pictures,False,2019.0,8.0,nm0736622,producer,producer,,Seth Rogen,1982.0,,"producer,actor,writer","tt0910936,tt1245492,tt0829482,tt1700841"
4860,tt2139881,movie,Long Shot,Long Shot,0.0,2019.0,,125.0,"Comedy,Romance",tt2139881,16.0,Flarsky,US,,working,,0.0,80.0,-,-,-,"$30,316,271",3230,"$30,316,271",May 3,Lionsgate,False,2019.0,2.0,nm0736622,actor,,"[""Fred Flarsky""]",Seth Rogen,1982.0,,"producer,actor,writer","tt0910936,tt1245492,tt0829482,tt1700841"
4861,tt4438848,movie,Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising,0.0,2016.0,,92.0,Comedy,tt4438848,38.0,Neighbors 2,US,,working,,0.0,58.0,-,-,-,"$55,455,765",3416,"$55,455,765",May 20,Universal Pictures,False,2016.0,1.0,nm0736622,actor,,"[""Mac Radner""]",Seth Rogen,1982.0,,"producer,actor,writer","tt0910936,tt1245492,tt0829482,tt1700841"
4862,tt1700841,movie,Sausage Party,Sausage Party,0.0,2016.0,,89.0,"Adventure,Animation,Comedy",tt1700841,13.0,Sausage Party,US,,imdbDisplay,,0.0,29.0,-,-,-,"$97,685,686",3135,"$97,685,686",Aug 12,Sony Pictures Entertainment (SPE),False,2016.0,1.0,nm0736622,actor,,"[""Frank"",""Sergeant Pepper""]",Seth Rogen,1982.0,,"producer,actor,writer","tt0910936,tt1245492,tt0829482,tt1700841"
4863,tt2080374,movie,Steve Jobs,Steve Jobs,0.0,2015.0,,122.0,"Biography,Drama",tt2080374,24.0,Steve Jobs,US,,imdbDisplay,,0.0,113.0,-,-,-,"$17,766,658",2493,"$17,766,658",Oct 9,Universal Pictures,False,2015.0,3.0,nm0736622,actor,,"[""Steve Wozniak""]",Seth Rogen,1982.0,,"producer,actor,writer","tt0910936,tt1245492,tt0829482,tt1700841"
4864,tt3521126,movie,The Disaster Artist,The Disaster Artist,0.0,2017.0,,104.0,"Biography,Comedy,Drama",tt3521126,12.0,The Disaster Artist,US,,imdbDisplay,,0.0,111.0,-,-,-,"$17,861,795",1010,"$21,120,616",Dec 1,A24,False,2017.0,4.0,nm0736622,actor,,"[""Sandy""]",Seth Rogen,1982.0,,"producer,actor,writer","tt0910936,tt1245492,tt0829482,tt1700841"
4865,tt6105098,movie,The Lion King,The Lion King,0.0,2019.0,,118.0,"Adventure,Animation,Drama",tt6105098,14.0,The Lion King,US,,imdbDisplay,,0.0,2.0,-,-,-,"$543,638,043",4802,"$543,638,043",Jul 19,Walt Disney Studios Motion Pictures,False,2019.0,3.0,nm0736622,actor,,"[""Pumbaa""]",Seth Rogen,1982.0,,"producer,actor,writer","tt0910936,tt1245492,tt0829482,tt1700841"
4866,tt3530002,movie,The Night Before,The Night Before,0.0,2015.0,,101.0,"Comedy,Fantasy",tt3530002,34.0,The Night Before,US,,imdbDisplay,,0.0,68.0,-,-,-,"$42,884,826",2960,"$43,047,372",Nov 20,Sony Pictures Entertainment (SPE),False,2015.0,2.0,nm0736622,actor,,"[""Isaac""]",Seth Rogen,1982.0,,"producer,actor,writer","tt0910936,tt1245492,tt0829482,tt1700841"
4867,tt6977338,movie,Good Boys,Good Boys,0.0,2019.0,,90.0,"Adventure,Comedy",tt6977338,27.0,Good Boys,US,,imdbDisplay,,0.0,34.0,-,-,-,"$83,140,306",3458,"$83,140,306",Aug 16,Universal Pictures,False,2019.0,9.0,nm4384917,producer,producer,,James Weaver,,,"producer,miscellaneous,director","tt6977338,tt2004420,tt1245492,tt3521126"
4868,tt4438848,movie,Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising,0.0,2016.0,,92.0,Comedy,tt4438848,38.0,Neighbors 2,US,,working,,0.0,58.0,-,-,-,"$55,455,765",3416,"$55,455,765",May 20,Universal Pictures,False,2016.0,9.0,nm4384917,producer,producer,,James Weaver,,,"producer,miscellaneous,director","tt6977338,tt2004420,tt1245492,tt3521126"
4869,tt3530002,movie,The Night Before,The Night Before,0.0,2015.0,,101.0,"Comedy,Fantasy",tt3530002,34.0,The Night Before,US,,imdbDisplay,,0.0,68.0,-,-,-,"$42,884,826",2960,"$43,047,372",Nov 20,Sony Pictures Entertainment (SPE),False,2015.0,9.0,nm4384917,producer,producer,,James Weaver,,,"producer,miscellaneous,director","tt6977338,tt2004420,tt1245492,tt3521126"
4870,tt1051904,movie,Goosebumps,Goosebumps,0.0,2015.0,,103.0,"Adventure,Comedy,Family",tt1051904,1.0,Goosebumps,US,,imdbDisplay,,0.0,35.0,-,-,-,"$79,132,868",3618,"$80,080,379",Oct 16,Sony Pictures Entertainment (SPE),False,2015.0,10.0,nm0287149,producer,producer,,Deborah Forte,,,"producer,writer,production_manager","tt1128052,tt0385752,tt0233041,tt1571234"
4871,tt5664636,movie,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,0.0,2018.0,,90.0,"Adventure,Animation,Comedy",tt5664636,22.0,Goosebumps 2: Haunted Halloween,US,,imdbDisplay,,0.0,66.0,-,-,-,"$46,700,633",3723,"$46,700,633",Oct 12,Sony Pictures Entertainment (SPE),False,2018.0,9.0,nm0287149,producer,producer,,Deborah Forte,,,"producer,writer,production_manager","tt1128052,tt0385752,tt0233041,tt1571234"
4872,tt1571234,movie,Mortal Engines,Mortal Engines,0.0,2018.0,,128.0,"Action,Adventure,Fantasy",tt1571234,36.0,Mortal Engines,US,,imdbDisplay,,0.0,126.0,-,-,-,"$14,894,175",3103,"$15,951,040",Dec 14,Universal Pictures,False,2018.0,10.0,nm0287149,producer,producer,,Deborah Forte,,,"producer,writer,production_manager","tt1128052,tt0385752,tt0233041,tt1571234"
4873,tt1051904,movie,Goosebumps,Goosebumps,0.0,2015.0,,103.0,"Adventure,Comedy,Family",tt1051904,1.0,Goosebumps,US,,imdbDisplay,,0.0,35.0,-,-,-,"$79,132,868",3618,"$80,080,379",Oct 16,Sony Pictures Entertainment (SPE),False,2015.0,1.0,nm0085312,actor,,"[""Stine"",""voice of Slappy""]",Jack Black,1969.0,,"actor,producer,soundtrack","tt0360717,tt0457510,tt0146882,tt0332379"
4874,tt7975244,movie,Jumanji: The Next Level,Jumanji: The Next Level,0.0,2019.0,,123.0,"Action,Adventure,Comedy",tt7975244,24.0,Jumanji: The Next Level,US,,imdbDisplay,,0.0,11.0,-,-,-,"$192,094,536",4227,"$320,314,960",Dec 13,Sony Pictures Entertainment (SPE),False,2019.0,2.0,nm0085312,actor,,"[""Oberon""]",Jack Black,1969.0,,"actor,producer,soundtrack","tt0360717,tt0457510,tt0146882,tt0332379"
4875,tt2283362,movie,Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,0.0,2017.0,,119.0,"Action,Adventure,Comedy",tt2283362,13.0,Jumanji: Welcome to the Jungle,US,,imdbDisplay,,0.0,18.0,-,-,-,"$170,863,915",3849,"$404,515,480",Dec 20,Sony Pictures Entertainment (SPE),False,2017.0,4.0,nm0085312,actor,,"[""Bethany""]",Jack Black,1969.0,,"actor,producer,soundtrack","tt0360717,tt0457510,tt0146882,tt0332379"
4876,tt2267968,movie,Kung Fu Panda 3,Kung Fu Panda 3,0.0,2016.0,,95.0,"Action,Adventure,Animation",tt2267968,41.0,Kung Fu Panda 3,US,,imdbDisplay,,0.0,20.0,-,-,-,"$143,528,619",3987,"$143,528,619",Jan 29,Twentieth Century Fox,False,2016.0,1.0,nm0085312,actor,,"[""Po""]",Jack Black,1969.0,,"actor,producer,soundtrack","tt0360717,tt0457510,tt0146882,tt0332379"
4877,tt2119543,movie,The House with a Clock in Its Walls,The House with a Clock in Its Walls,0.0,2018.0,,105.0,"Comedy,Family,Fantasy",tt2119543,35.0,The House with a Clock in Its Walls,US,,imdbDisplay,,0.0,45.0,-,-,-,"$68,536,400",3592,"$68,549,695",Sep 21,Universal Pictures,False,2018.0,1.0,nm0085312,actor,,"[""Jonathan Barnavelt""]",Jack Black,1969.0,,"actor,producer,soundtrack","tt0360717,tt0457510,tt0146882,tt0332379"
4878,tt1051904,movie,Goosebumps,Goosebumps,0.0,2015.0,,103.0,"Adventure,Comedy,Family",tt1051904,1.0,Goosebumps,US,,imdbDisplay,,0.0,35.0,-,-,-,"$79,132,868",3618,"$80,080,379",Oct 16,Sony Pictures Entertainment (SPE),False,2015.0,2.0,nm1910255,actor,,"[""Zach""]",Dylan Minnette,1996.0,,"actor,soundtrack","tt1392214,tt1228987,tt1698641,tt4160708"
4879,tt1051904,movie,Goosebumps,Goosebumps,0.0,2015.0,,103.0,"Adventure,Comedy,Family",tt1051904,1.0,Goosebumps,US,,imdbDisplay,,0.0,35.0,-,-,-,"$79,132,868",3618,"$80,080,379",Oct 16,Sony Pictures Entertainment (SPE),False,2015.0,3.0,nm3843467,actress,,"[""Hannah""]",Odeya Rush,1997.0,,"actress,writer,director","tt4878482,tt0435651,tt4925292,tt1051904"
4880,tt1051904,movie,Goosebumps,Goosebumps,0.0,2015.0,,103.0,"Adventure,Comedy,Family",tt1051904,1.0,Goosebumps,US,,imdbDisplay,,0.0,35.0,-,-,-,"$79,132,868",3618,"$80,080,379",Oct 16,Sony Pictures Entertainment (SPE),False,2015.0,4.0,nm2619114,actor,,"[""Champ""]",Ryan Lee,1996.0,,"actor,soundtrack,miscellaneous","tt5798078,tt1051904,tt1650062,tt1758830"
4881,tt1051904,movie,Goosebumps,Goosebumps,0.0,2015.0,,103.0,"Adventure,Comedy,Family",tt1051904,1.0,Goosebumps,US,,imdbDisplay,,0.0,35.0,-,-,-,"$79,132,868",3618,"$80,080,379",Oct 16,Sony Pictures Entertainment (SPE),False,2015.0,5.0,nm1224299,director,,,Rob Letterman,,,"writer,director,producer","tt5884052,tt0892782,tt0307453,tt2091256"
4882,tt5884052,movie,Pokémon Detective Pikachu,Pokémon: Detective Pikachu,0.0,2019.0,,104.0,"Action,Adventure,Comedy",tt5884052,4.0,Pokemon,US,en,alternative,,0.0,17.0,-,-,-,"$144,105,346",4248,"$144,105,346",May 10,Warner Bros.,False,2019.0,5.0,nm1224299,director,,,Rob Letterman,,,"writer,director,producer","tt5884052,tt0892782,tt0307453,tt2091256"
4883,tt1051904,movie,Goosebumps,Goosebumps,0.0,2015.0,,103.0,"Adventure,Comedy,Family",tt1051904,1.0,Goosebumps,US,,imdbDisplay,,0.0,35.0,-,-,-,"$79,132,868",3618,"$80,080,379",Oct 16,Sony Pictures Entertainment (SPE),False,2015.0,9.0,nm0830419,writer,"based on the ""Goosebumps"" books written by",,R.L. Stine,1943.0,,"writer,actor,producer","tt9701942,tt6566576,tt9701940,tt1051904"
4884,tt5664636,movie,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,0.0,2018.0,,90.0,"Adventure,Animation,Comedy",tt5664636,22.0,Goosebumps 2: Haunted Halloween,US,,imdbDisplay,,0.0,66.0,-,-,-,"$46,700,633",3723,"$46,700,633",Oct 12,Sony Pictures Entertainment (SPE),False,2018.0,8.0,nm0830419,writer,based on the Scholastic Goosebumps Books written by,,R.L. Stine,1943.0,,"writer,actor,producer","tt9701942,tt6566576,tt9701940,tt1051904"
4885,tt5664636,movie,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,0.0,2018.0,,90.0,"Adventure,Animation,Comedy",tt5664636,22.0,Goosebumps 2: Haunted Halloween,US,,imdbDisplay,,0.0,66.0,-,-,-,"$46,700,633",3723,"$46,700,633",Oct 12,Sony Pictures Entertainment (SPE),False,2018.0,1.0,nm1018488,actress,,"[""Kathy""]",Wendi McLendon-Covey,1969.0,,"actress,producer,soundtrack","tt1478338,tt0370194,tt1086772,tt2712740"
4886,tt3766394,movie,"Hello, My Name Is Doris","Hello, My Name Is Doris",0.0,2015.0,,90.0,"Comedy,Drama,Romance",tt3766394,17.0,"Hello, My Name Is Doris",US,,imdbDisplay,,0.0,128.0,-,-,-,"$14,444,999",979,"$14,444,999",Mar 11,Roadside Attractions,False,2016.0,4.0,nm1018488,actress,,"[""Cynthia""]",Wendi McLendon-Covey,1969.0,,"actress,producer,soundtrack","tt1478338,tt0370194,tt1086772,tt2712740"
4887,tt5664636,movie,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,0.0,2018.0,,90.0,"Adventure,Animation,Comedy",tt5664636,22.0,Goosebumps 2: Haunted Halloween,US,,imdbDisplay,,0.0,66.0,-,-,-,"$46,700,633",3723,"$46,700,633",Oct 12,Sony Pictures Entertainment (SPE),False,2018.0,3.0,nm5582294,actor,,"[""Sonny""]",Jeremy Ray Taylor,2003.0,,actor,"tt13139904,tt5664636,tt1396484,tt11794642"
4888,tt5664636,movie,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,0.0,2018.0,,90.0,"Adventure,Animation,Comedy",tt5664636,22.0,Goosebumps 2: Haunted Halloween,US,,imdbDisplay,,0.0,66.0,-,-,-,"$46,700,633",3723,"$46,700,633",Oct 12,Sony Pictures Entertainment (SPE),False,2018.0,4.0,nm4144312,actor,,"[""Sam""]",Caleel Harris,,,actor,"tt2239832,tt4859164,tt1621045,tt7137906"
4889,tt5664636,movie,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,0.0,2018.0,,90.0,"Adventure,Animation,Comedy",tt5664636,22.0,Goosebumps 2: Haunted Halloween,US,,imdbDisplay,,0.0,66.0,-,-,-,"$46,700,633",3723,"$46,700,633",Oct 12,Sony Pictures Entertainment (SPE),False,2018.0,5.0,nm1847738,director,,,Ari Sandel,,,"director,producer,writer","tt0438575,tt5783956,tt1666801,tt2153260"
4890,tt1666801,movie,The DUFF,The Duff,0.0,2015.0,,101.0,"Comedy,Romance",tt1666801,32.0,Duff,US,,working,,0.0,76.0,-,-,-,"$34,030,343",2622,"$34,030,343",Feb 20,Lionsgate,False,2015.0,5.0,nm1847738,director,,,Ari Sandel,,,"director,producer,writer","tt0438575,tt5783956,tt1666801,tt2153260"
4891,tt5664636,movie,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,0.0,2018.0,,90.0,"Adventure,Animation,Comedy",tt5664636,22.0,Goosebumps 2: Haunted Halloween,US,,imdbDisplay,,0.0,66.0,-,-,-,"$46,700,633",3723,"$46,700,633",Oct 12,Sony Pictures Entertainment (SPE),False,2018.0,6.0,nm1464577,writer,screenplay by,,Rob Lieber,1976.0,,"writer,producer,actor","tt1698641,tt2712740,tt5117670,tt6769280"
4892,tt3722234,movie,Gosnell: The Trial of America's Biggest Serial Killer,Gosnell: The Trial of America's Biggest Serial Killer,0.0,2018.0,,93.0,"Crime,Drama",tt3722234,2.0,Gosnell: The Trial of America's Biggest Serial Killer,US,,imdbDisplay,,0.0,187.0,-,-,-,"$3,679,893",673,"$3,679,893",Oct 12,GVN Releasing,False,2018.0,10.0,nm0954573,composer,,,Boris Zelkin,1971.0,,"composer,music_department,producer","tt0137094,tt0486062,tt0138511,tt0118163"
4893,tt3722234,movie,Gosnell: The Trial of America's Biggest Serial Killer,Gosnell: The Trial of America's Biggest Serial Killer,0.0,2018.0,,93.0,"Crime,Drama",tt3722234,2.0,Gosnell: The Trial of America's Biggest Serial Killer,US,,imdbDisplay,,0.0,187.0,-,-,-,"$3,679,893",673,"$3,679,893",Oct 12,GVN Releasing,False,2018.0,1.0,nm0005508,actress,,"[""Dr. North""]",Janine Turner,1962.0,,"actress,producer,soundtrack","tt0758745,tt0098384,tt0098878,tt0106582"
4894,tt3722234,movie,Gosnell: The Trial of America's Biggest Serial Killer,Gosnell: The Trial of America's Biggest Serial Killer,0.0,2018.0,,93.0,"Crime,Drama",tt3722234,2.0,Gosnell: The Trial of America's Biggest Serial Killer,US,,imdbDisplay,,0.0,187.0,-,-,-,"$3,679,893",673,"$3,679,893",Oct 12,GVN Releasing,False,2018.0,2.0,nm0001002,actor,,"[""Detective James Wood""]",Dean Cain,1966.0,,"actor,producer,writer","tt2528814,tt0106057,tt0250687,tt0313443"
4895,tt3722234,movie,Gosnell: The Trial of America's Biggest Serial Killer,Gosnell: The Trial of America's Biggest Serial Killer,0.0,2018.0,,93.0,"Crime,Drama",tt3722234,2.0,Gosnell: The Trial of America's Biggest Serial Killer,US,,imdbDisplay,,0.0,187.0,-,-,-,"$3,679,893",673,"$3,679,893",Oct 12,GVN Releasing,False,2018.0,3.0,nm0004729,actor,,"[""DA Dan Molinari""]",Michael Beach,1963.0,,"actor,producer","tt0197182,tt0120169,tt7125860,tt1477834"
4896,tt3722234,movie,Gosnell: The Trial of America's Biggest Serial Killer,Gosnell: The Trial of America's Biggest Serial Killer,0.0,2018.0,,93.0,"Crime,Drama",tt3722234,2.0,Gosnell: The Trial of America's Biggest Serial Killer,US,,imdbDisplay,,0.0,187.0,-,-,-,"$3,679,893",673,"$3,679,893",Oct 12,GVN Releasing,False,2018.0,4.0,nm0780678,actor,,"[""Mike Cohan""]",Nick Searcy,1959.0,,"actor,director,writer","tt5580390,tt0101921,tt5027774,tt1489428"
4897,tt3722234,movie,Gosnell: The Trial of America's Biggest Serial Killer,Gosnell: The Trial of America's Biggest Serial Killer,0.0,2018.0,,93.0,"Crime,Drama",tt3722234,2.0,Gosnell: The Trial of America's Biggest Serial Killer,US,,imdbDisplay,,0.0,187.0,-,-,-,"$3,679,893",673,"$3,679,893",Oct 12,GVN Releasing,False,2018.0,5.0,nm0458461,writer,screenplay by,,Andrew Klavan,1954.0,,"writer,producer","tt0479968,tt3722234,tt0260866,tt0139668"
4898,tt3722234,movie,Gosnell: The Trial of America's Biggest Serial Killer,Gosnell: The Trial of America's Biggest Serial Killer,0.0,2018.0,,93.0,"Crime,Drama",tt3722234,2.0,Gosnell: The Trial of America's Biggest Serial Killer,US,,imdbDisplay,,0.0,187.0,-,-,-,"$3,679,893",673,"$3,679,893",Oct 12,GVN Releasing,False,2018.0,6.0,nm2697933,writer,screenplay by,,Ann McElhinney,,,"producer,director,writer","tt1054497,tt2609156,tt1493038,tt3722234"
4899,tt3722234,movie,Gosnell: The Trial of America's Biggest Serial Killer,Gosnell: The Trial of America's Biggest Serial Killer,0.0,2018.0,,93.0,"Crime,Drama",tt3722234,2.0,Gosnell: The Trial of America's Biggest Serial Killer,US,,imdbDisplay,,0.0,187.0,-,-,-,"$3,679,893",673,"$3,679,893",Oct 12,GVN Releasing,False,2018.0,7.0,nm2697567,writer,screenplay by,,Phelim McAleer,,,"producer,writer,director","tt1054497,tt1493038,tt2609156,tt3722234"
4900,tt3722234,movie,Gosnell: The Trial of America's Biggest Serial Killer,Gosnell: The Trial of America's Biggest Serial Killer,0.0,2018.0,,93.0,"Crime,Drama",tt3722234,2.0,Gosnell: The Trial of America's Biggest Serial Killer,US,,imdbDisplay,,0.0,187.0,-,-,-,"$3,679,893",673,"$3,679,893",Oct 12,GVN Releasing,False,2018.0,8.0,nm2496314,producer,producer,,Magdalena Segieda,,,"producer,director,art_department","tt1493038,tt2609156,tt3722234,tt0843992"
4901,tt3722234,movie,Gosnell: The Trial of America's Biggest Serial Killer,Gosnell: The Trial of America's Biggest Serial Killer,0.0,2018.0,,93.0,"Crime,Drama",tt3722234,2.0,Gosnell: The Trial of America's Biggest Serial Killer,US,,imdbDisplay,,0.0,187.0,-,-,-,"$3,679,893",673,"$3,679,893",Oct 12,GVN Releasing,False,2018.0,9.0,nm0591012,composer,,,Deeji Mincey,,,"composer,music_department,soundtrack","tt0486062,tt0386649,tt0138511,tt0137094"
4902,tt1801552,movie,Gotti,Gotti,0.0,2018.0,,112.0,"Biography,Crime,Drama",tt1801552,20.0,The Life and Death of John Gotti,US,,working,,0.0,180.0,-,-,-,"$4,343,227",503,"$4,343,227",Jun 15,Vertical Entertainment,False,2018.0,10.0,nm3822779,producer,producer,,Michael Froch,,,"legal,producer","tt1508699,tt1801552"
4903,tt1801552,movie,Gotti,Gotti,0.0,2018.0,,112.0,"Biography,Crime,Drama",tt1801552,20.0,The Life and Death of John Gotti,US,,working,,0.0,180.0,-,-,-,"$4,343,227",503,"$4,343,227",Jun 15,Vertical Entertainment,False,2018.0,1.0,nm0000237,actor,,"[""John Gotti""]",John Travolta,1954.0,,"actor,soundtrack,producer","tt0077631,tt0113161,tt0076666,tt0110912"
4904,tt1801552,movie,Gotti,Gotti,0.0,2018.0,,112.0,"Biography,Crime,Drama",tt1801552,20.0,The Life and Death of John Gotti,US,,working,,0.0,180.0,-,-,-,"$4,343,227",503,"$4,343,227",Jun 15,Vertical Entertainment,False,2018.0,2.0,nm4901642,actor,,"[""John A.""]",Spencer Rocco Lofranco,1992.0,,actor,"tt1673734,tt1801552,tt1483324,tt1809398"
4905,tt1801552,movie,Gotti,Gotti,0.0,2018.0,,112.0,"Biography,Crime,Drama",tt1801552,20.0,The Life and Death of John Gotti,US,,working,,0.0,180.0,-,-,-,"$4,343,227",503,"$4,343,227",Jun 15,Vertical Entertainment,False,2018.0,3.0,nm0000593,actress,,"[""Victoria""]",Kelly Preston,1962.0,2020.0,"actress,soundtrack","tt0126916,tt0185183,tt0286788,tt0116695"
4906,tt1801552,movie,Gotti,Gotti,0.0,2018.0,,112.0,"Biography,Crime,Drama",tt1801552,20.0,The Life and Death of John Gotti,US,,working,,0.0,180.0,-,-,-,"$4,343,227",503,"$4,343,227",Jun 15,Vertical Entertainment,False,2018.0,4.0,nm0005078,actor,,"[""Neil Dellacroce""]",Stacy Keach,1941.0,,"actor,producer,director","tt1821549,tt0078446,tt0116225,tt1194173"
4907,tt1801552,movie,Gotti,Gotti,0.0,2018.0,,112.0,"Biography,Crime,Drama",tt1801552,20.0,The Life and Death of John Gotti,US,,working,,0.0,180.0,-,-,-,"$4,343,227",503,"$4,343,227",Jun 15,Vertical Entertainment,False,2018.0,6.0,nm0744235,writer,written by,,Leo Rossi,1946.0,,"actor,producer,writer","tt0122933,tt0082495,tt0098184,tt0094608"
4908,tt1801552,movie,Gotti,Gotti,0.0,2018.0,,112.0,"Biography,Crime,Drama",tt1801552,20.0,The Life and Death of John Gotti,US,,working,,0.0,180.0,-,-,-,"$4,343,227",503,"$4,343,227",Jun 15,Vertical Entertainment,False,2018.0,7.0,nm0229644,writer,written by,,Lem Dobbs,1958.0,,"writer,producer,actor","tt1506999,tt0118929,tt0227445,tt0165854"
4909,tt1801552,movie,Gotti,Gotti,0.0,2018.0,,112.0,"Biography,Crime,Drama",tt1801552,20.0,The Life and Death of John Gotti,US,,working,,0.0,180.0,-,-,-,"$4,343,227",503,"$4,343,227",Jun 15,Vertical Entertainment,False,2018.0,9.0,nm2428123,producer,producer,,Marc Fiore,,,"sound_department,producer","tt1801552,tt0882755,tt5672484"
4910,tt4270516,movie,Grandma,Grandma,0.0,2015.0,,79.0,"Comedy,Drama",tt4270516,4.0,Grandma,US,,imdbDisplay,,0.0,154.0,-,-,-,"$6,923,276",1061,"$6,980,524",Aug 21,Sony Pictures Classics,False,2015.0,10.0,nm1309722,cinematographer,,,Tobias Datum,,,"cinematographer,camera_department,director","tt4733624,tt3502172,tt4270516,tt10279362"
4911,tt4270516,movie,Grandma,Grandma,0.0,2015.0,,79.0,"Comedy,Drama",tt4270516,4.0,Grandma,US,,imdbDisplay,,0.0,154.0,-,-,-,"$6,923,276",1061,"$6,980,524",Aug 21,Sony Pictures Classics,False,2015.0,1.0,nm0005499,actress,,"[""Elle""]",Lily Tomlin,1939.0,,"actress,producer,soundtrack","tt0073440,tt0080319,tt0108122,tt4270516"
4912,tt4270516,movie,Grandma,Grandma,0.0,2015.0,,79.0,"Comedy,Drama",tt4270516,4.0,Grandma,US,,imdbDisplay,,0.0,154.0,-,-,-,"$6,923,276",1061,"$6,980,524",Aug 21,Sony Pictures Classics,False,2015.0,2.0,nm3400186,actress,,"[""Sage""]",Julia Garner,1994.0,,actress,"tt1441326,tt9000224,tt0458481,tt5071412"
4913,tt4270516,movie,Grandma,Grandma,0.0,2015.0,,79.0,"Comedy,Drama",tt4270516,4.0,Grandma,US,,imdbDisplay,,0.0,154.0,-,-,-,"$6,923,276",1061,"$6,980,524",Aug 21,Sony Pictures Classics,False,2015.0,3.0,nm0001315,actress,,"[""Judy""]",Marcia Gay Harden,1959.0,,actress,"tt0884328,tt0327056,tt0183659,tt0758758"
4914,tt4270516,movie,Grandma,Grandma,0.0,2015.0,,79.0,"Comedy,Drama",tt4270516,4.0,Grandma,US,,imdbDisplay,,0.0,154.0,-,-,-,"$6,923,276",1061,"$6,980,524",Aug 21,Sony Pictures Classics,False,2015.0,4.0,nm0339460,actress,,"[""Olivia""]",Judy Greer,1975.0,,"actress,producer,soundtrack","tt0988595,tt0478970,tt0337563,tt0369610"
4915,tt1502407,movie,Halloween,Halloween,0.0,2018.0,,106.0,"Crime,Horror,Thriller",tt1502407,10.0,Halloween 3-D,US,,,pre-release title,0.0,19.0,-,-,-,"$159,336,510",3990,"$159,342,015",Oct 19,Universal Pictures,False,2018.0,2.0,nm0339460,actress,,"[""Karen""]",Judy Greer,1975.0,,"actress,producer,soundtrack","tt0988595,tt0478970,tt0337563,tt0369610"
